"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr756","in_sur","task",0,"deepest_first",-0.332370696875001,0.2650283671875,NA
"pnr756","in_sur","task",1,"deepest_first",-0.18672654578243,0.0724516871571486,NA
"pnr756","in_sur","task",2,"deepest_first",-0.110727604220865,0.252826552820606,NA
"pnr822","in_sur","task",0,"deepest_first",-0.00659117650124053,0.371924155682382,NA
"pnr822","in_sur","task",1,"deepest_first",0.0432514581689999,0.335500702277311,NA
"pnr822","in_sur","task",2,"deepest_first",0.103578194448515,0.455794353073892,NA
"pnr143","in_sur","loc",0,"deepest_first",NA,NA,-1.64548319204444
"pnr143","in_sur","loc",1,"deepest_first",NA,NA,-1.60481999437728
"pnr143","in_sur","loc",2,"deepest_first",NA,NA,-2.26310614991515
"pnr256","in_sur","loc",0,"deepest_first",NA,NA,-0.359729919076923
"pnr256","in_sur","loc",1,"deepest_first",NA,NA,-0.404177966490746
"pnr256","in_sur","loc",2,"deepest_first",NA,NA,-0.323580148455825
"pnr328","in_sur","loc",0,"deepest_first",NA,NA,-0.67564929696319
"pnr328","in_sur","loc",1,"deepest_first",NA,NA,-0.676946504935643
"pnr328","in_sur","loc",2,"deepest_first",NA,NA,-0.81011485591287
"pnr495","in_sur","loc",0,"deepest_first",NA,NA,-1.51378055969697
"pnr495","in_sur","loc",1,"deepest_first",NA,NA,-1.34076812151754
"pnr495","in_sur","loc",2,"deepest_first",NA,NA,-1.32171164522017
"pnr510","in_sur","loc",0,"deepest_first",NA,NA,-2.04031995394919
"pnr510","in_sur","loc",1,"deepest_first",NA,NA,-2.21015462226192
"pnr510","in_sur","loc",2,"deepest_first",NA,NA,-2.36174303717723
"pnr579","in_sur","loc",0,"deepest_first",NA,NA,-1.1874245721
"pnr579","in_sur","loc",1,"deepest_first",NA,NA,-1.24853637699653
"pnr579","in_sur","loc",2,"deepest_first",NA,NA,-1.69611580918424
"pnr668","in_sur","loc",0,"deepest_first",NA,NA,-1.647760202
"pnr668","in_sur","loc",1,"deepest_first",NA,NA,-1.48804865751984
"pnr668","in_sur","loc",2,"deepest_first",NA,NA,-1.253372826363
"pnr685","in_sur","loc",0,"deepest_first",NA,NA,-1.58220023950617
"pnr685","in_sur","loc",1,"deepest_first",NA,NA,-1.57990745216672
"pnr685","in_sur","loc",2,"deepest_first",NA,NA,-1.77956680236782
"pnr713","in_sur","loc",0,"deepest_first",NA,NA,-1.3551395854251
"pnr713","in_sur","loc",1,"deepest_first",NA,NA,-1.5849161205995
"pnr713","in_sur","loc",2,"deepest_first",NA,NA,-2.00222365741796
"pnr739","in_sur","loc",0,"deepest_first",NA,NA,-1.38777045565022
"pnr739","in_sur","loc",1,"deepest_first",NA,NA,-1.23981582989352
"pnr739","in_sur","loc",2,"deepest_first",NA,NA,-1.48716601179709
"pnr756","in_sur","loc",0,"deepest_first",NA,NA,-0.967799885535714
"pnr756","in_sur","loc",1,"deepest_first",NA,NA,-0.92860961337655
"pnr756","in_sur","loc",2,"deepest_first",NA,NA,-1.42104339622099
"pnr822","in_sur","loc",0,"deepest_first",NA,NA,-2.20018444920596
"pnr822","in_sur","loc",1,"deepest_first",NA,NA,-2.00078969201748
"pnr822","in_sur","loc",2,"deepest_first",NA,NA,-3.33972334660633
"pnr256","in_V23","task",0,"deepest_first",0.400735868391608,1.49348336468531,NA
"pnr256","in_V23","task",1,"deepest_first",0.3306239648457,1.21411764088453,NA
"pnr256","in_V23","task",2,"deepest_first",0.18634126294078,0.87240419044562,NA
"pnr328","in_V23","task",0,"deepest_first",-0.0305431531746039,0.51823880968254,NA
"pnr328","in_V23","task",1,"deepest_first",-0.0946925834387567,0.695150751599096,NA
"pnr328","in_V23","task",2,"deepest_first",-0.0112913844163049,0.592601733261874,NA
"pnr495","in_V23","task",0,"deepest_first",0.321440781553398,0.69810244,NA
"pnr495","in_V23","task",1,"deepest_first",0.245150881658271,0.67276345809973,NA
"pnr495","in_V23","task",2,"deepest_first",0.0945703848336258,0.551339419823321,NA
"pnr510","in_V23","task",0,"deepest_first",0.0605632682608701,1.30295996875776,NA
"pnr510","in_V23","task",1,"deepest_first",0.0367539416244102,0.994066042653386,NA
"pnr510","in_V23","task",2,"deepest_first",-0.124241374618164,0.764372742013233,NA
"pnr579","in_V23","task",0,"deepest_first",0.10759173712766,0.447156479787233,NA
"pnr579","in_V23","task",1,"deepest_first",0.0937190810942137,0.393296360251368,NA
"pnr579","in_V23","task",2,"deepest_first",0.174075337650068,0.312653350780828,NA
"pnr668","in_V23","task",0,"deepest_first",0.303714542473118,0.921185710752688,NA
"pnr668","in_V23","task",1,"deepest_first",0.23517199379188,0.946255647592831,NA
"pnr668","in_V23","task",2,"deepest_first",0.232945225602658,0.893783070952227,NA
"pnr685","in_V23","task",0,"deepest_first",0.0647306228260849,1.56896388478261,NA
"pnr685","in_V23","task",1,"deepest_first",-0.0374844614391207,1.2705689588947,NA
"pnr685","in_V23","task",2,"deepest_first",-0.0369629621990124,0.658754180719686,NA
"pnr713","in_V23","task",0,"deepest_first",0.400289042839506,0.505932661604938,NA
"pnr713","in_V23","task",1,"deepest_first",0.323059566674136,0.527803530849184,NA
"pnr713","in_V23","task",2,"deepest_first",0.255757741043609,0.371792578722678,NA
"pnr739","in_V23","task",0,"deepest_first",0.231364473391304,0.999735369347826,NA
"pnr739","in_V23","task",1,"deepest_first",0.119176383566982,0.774141686192529,NA
"pnr739","in_V23","task",2,"deepest_first",-0.00330226849418434,0.412592770558734,NA
"pnr756","in_V23","task",0,"deepest_first",-0.178805956357615,1.21264526165563,NA
"pnr756","in_V23","task",1,"deepest_first",-0.142629957773606,1.13977766287329,NA
"pnr756","in_V23","task",2,"deepest_first",-0.17623192733158,1.1851538179539,NA
"pnr822","in_V23","task",0,"deepest_first",-0.0126481445,1.29289143783333,NA
"pnr822","in_V23","task",1,"deepest_first",0.158616898882826,1.33342742887732,NA
"pnr822","in_V23","task",2,"deepest_first",0.256273502351416,1.73460748959346,NA
"pnr256","in_V23","loc",0,"deepest_first",NA,NA,-0.27842902993007
"pnr256","in_V23","loc",1,"deepest_first",NA,NA,-0.315990946671202
"pnr256","in_V23","loc",2,"deepest_first",NA,NA,0.0440320632658161
"pnr328","in_V23","loc",0,"deepest_first",NA,NA,-0.125342658253968
"pnr328","in_V23","loc",1,"deepest_first",NA,NA,0.0937104147020883
"pnr328","in_V23","loc",2,"deepest_first",NA,NA,-0.158498173325054
"pnr495","in_V23","loc",0,"deepest_first",NA,NA,-0.205922172427184
"pnr495","in_V23","loc",1,"deepest_first",NA,NA,-0.047943479169131
"pnr495","in_V23","loc",2,"deepest_first",NA,NA,0.10670941963541
"pnr510","in_V23","loc",0,"deepest_first",NA,NA,-0.24641156931677
"pnr510","in_V23","loc",1,"deepest_first",NA,NA,0.0420286228331996
"pnr510","in_V23","loc",2,"deepest_first",NA,NA,0.0723282765259926
"pnr579","in_V23","loc",0,"deepest_first",NA,NA,-0.487026296489362
"pnr579","in_V23","loc",1,"deepest_first",NA,NA,-0.359361890647976
"pnr579","in_V23","loc",2,"deepest_first",NA,NA,-0.0459304394459636
"pnr668","in_V23","loc",0,"deepest_first",NA,NA,-0.820593642473118
"pnr668","in_V23","loc",1,"deepest_first",NA,NA,-0.342240796246885
"pnr668","in_V23","loc",2,"deepest_first",NA,NA,-0.254732594770359
"pnr685","in_V23","loc",0,"deepest_first",NA,NA,-0.494267821521739
"pnr685","in_V23","loc",1,"deepest_first",NA,NA,-0.640831753577883
"pnr685","in_V23","loc",2,"deepest_first",NA,NA,-0.214144262847333
"pnr713","in_V23","loc",0,"deepest_first",NA,NA,-0.0317793395061727
"pnr713","in_V23","loc",1,"deepest_first",NA,NA,-0.322649141782747
"pnr713","in_V23","loc",2,"deepest_first",NA,NA,-0.23322634261043
"pnr739","in_V23","loc",0,"deepest_first",NA,NA,0.322344240043478
"pnr739","in_V23","loc",1,"deepest_first",NA,NA,0.273043365769248
"pnr739","in_V23","loc",2,"deepest_first",NA,NA,0.0285233284584239
"pnr756","in_V23","loc",0,"deepest_first",NA,NA,-0.220600994304636
"pnr756","in_V23","loc",1,"deepest_first",NA,NA,-0.0124894432334397
"pnr756","in_V23","loc",2,"deepest_first",NA,NA,0.246323820364538
"pnr822","in_V23","loc",0,"deepest_first",NA,NA,-0.642876679833333
"pnr822","in_V23","loc",1,"deepest_first",NA,NA,-0.271269513698743
"pnr822","in_V23","loc",2,"deepest_first",NA,NA,-0.267780788869609
