x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
101.02,41.92,4.00,0.23,15.97,96.00,7.94649315,5.47480583,9.18674564,6.57611275,7.29603958,69.20376587,0.00000000,8.32,5.08058548,7.69321156,0.32796040,3.20248604,9.28894901,2.79308939,4.06468344,2.66615939,4.38964081,35.22297287,0.00,8.53670406,6.62032270,2.52388859,0.07524982,11.00514507,4.38787699,8.50736237,4.47806740,-0.85117960,0.55888593,0.45491844,8.12473488,16.71314621,6.57155800,10.34189129,13.44289684,11.77810383,6.08876276,0.45468223,2.71480465,5.96018314,0.01483773,8.77134609,9.87484932,2.94661522,8.52758598,12.95318604,1.44102180,7.59337473,11.15192509,1.24029386,1.23440754,0.26686912,-0.60929906,-2.05793524,-1.44863629,52.25848007,0.00000000,7.59639502,2.98756242,-4.60883284,9.44125843,2.13,4.50,
101.02,41.92,2.00,0.18,15.97,100.00,5.08930254,0.84448218,4.32856512,3.57842994,3.46019506,18.71102333,0.00001702,7.59,1.28338063,4.99127054,0.70986646,0.23864864,1.88236856,2.72536731,2.96738887,-0.59880978,1.77493513,6.89656544,0.01,-2.76918077,6.27483892,-1.81143844,1.85389292,-1.17622948,-0.22488843,3.37190437,1.73141456,-2.68946791,6.66901350,0.00997831,7.30608606,5.69054985,4.38634396,0.31172574,5.09719229,10.76737690,6.56226587,-3.96459413,0.89158469,0.77261746,0.37965960,3.46737313,8.34751701,4.45186710,3.98941278,6.86421108,3.21141911,4.74370718,5.04306889,1.45816481,2.01286674,0.15634083,-0.74484813,-2.16801381,-1.42316556,47.71508026,0.00000000,4.87212896,0.96959639,-3.90253258,6.16846132,2.13,4.29,
101.44,41.38,2.00,0.14,16.38,106.00,3.29726958,3.77479959,1.57511640,2.66734385,2.82863235,7.46749401,0.00641301,9.82,2.74455476,1.80160153,-2.00019670,3.43228006,1.89827931,-0.33078721,1.24924254,3.09393501,1.48611367,2.95212340,0.09,4.46958160,6.22686911,6.09375954,4.45618296,5.17256737,-0.54289496,2.91658187,0.89165527,1.11714828,0.68167341,0.40924523,4.01660585,-2.43508697,-0.70415616,3.95506215,-3.89037609,-0.90661228,1.22808576,10.06617737,-1.33177590,1.01286232,0.31450756,3.85683537,5.73047829,-6.58187294,4.95131016,6.42418766,4.41526222,3.20710516,2.56114078,0.51163816,0.15008202,0.69855501,-1.58688557,-2.96230006,-1.37541449,37.51947403,0.00000000,2.92525601,2.99902058,0.07376456,0.00170973,0.00,0.00,
96.41,45.82,21.00,0.74,17.79,41.00,-6.81524897,-7.62234592,0.16790065,-0.55481237,-3.70612669,1.02032006,0.31273123,34.82,4.87032270,-10.45087814,3.86437201,18.65522003,-20.83875084,-17.82517242,-17.05839729,-0.50889456,-4.91152239,2.68984437,0.10,-12.10892963,3.31081486,5.38840246,30.39829826,-63.83341980,-29.84886742,-20.36677551,13.62068081,-7.93791389,2.92387247,0.08764703,11.72184849,-21.71366119,11.49969959,16.65252495,-0.80608463,-7.20707989,2.06552100,-9.55903816,0.45102644,0.00922078,0.92352368,18.10988998,-19.28774261,-2.18070292,11.67847443,0.65729761,-22.37461662,-30.73517036,-0.97040141,-6.34566116,1.84678268,0.17452238,-14.14584827,-14.48100662,-0.33515772,0.01203876,0.91271881,-731.21679688,-680.03869629,51.17807388,1.77343822,1.50,5.32,
95.88,45.29,20.00,0.76,19.28,59.00,9.35177135,7.36460495,4.57148361,6.84834480,7.03405094,11.03416920,0.00093274,20.09,4.96174574,1.97529578,8.30506802,-3.18247843,5.25768805,8.56574917,13.38907337,-7.35623407,3.98948836,5.18837643,0.02,-3.23670435,25.43253708,0.49661511,-1.57421815,10.62642097,18.04698563,29.53953934,-14.44428349,0.77692074,0.08242122,0.77411339,11.38407803,-10.99088764,6.87114143,-3.13099289,19.25017548,8.91118431,11.29456139,-1.92448139,-1.76739359,0.42673343,0.51377472,15.08163548,6.26309490,26.86642075,4.48138857,1.67263603,9.94971466,12.64481735,1.27220249,2.73534250,1.02503955,0.31161778,-0.94565141,-2.87006807,-1.92441654,1.19532597,0.27531445,30.54439545,26.78701591,-3.75738001,0.20313762,1.53,5.14,
97.00,45.29,17.00,0.76,17.34,75.00,4.82278776,21.12281990,5.26016235,15.96370602,11.79236889,17.06784439,0.00003964,27.09,6.98829317,-6.27214956,1.66278493,7.41187859,-6.65060282,-7.08063745,6.63617134,12.70368767,1.92492819,0.63304567,0.43,28.43476295,13.07207584,21.25208664,32.30106354,26.93695259,9.05295753,7.12755156,26.38175392,5.08453226,1.86699557,0.17218479,7.21248531,-0.64530993,8.14194012,11.56136131,-6.65595388,-20.21194267,9.73283863,28.70776176,-11.39942837,9.83295822,0.00177371,17.66524315,-7.78790283,2.11441112,1.39718306,-17.46892166,11.56876659,22.16503143,9.17896938,-10.85787868,8.93261051,0.00288275,1.86379623,-0.24961734,-2.11341357,5.81116819,0.01665003,-7.77859688,-25.38525772,-17.60666084,15.77736187,1.47,4.91,
97.84,45.44,13.00,0.71,15.72,76.00,-2.73663378,-3.51535201,-3.49594450,-3.91586447,-3.41594863,6.44102478,0.01132938,12.77,3.36474562,1.11768937,-1.69774354,-2.66185546,-1.38122153,-6.24458218,-0.19643417,-2.33358169,-1.25412297,1.25296855,0.26,-2.29061341,0.52597886,-0.94558227,-3.60594440,-11.49608326,-12.41346169,-5.93033504,7.69538021,0.47543755,0.07440294,0.78509773,5.90028524,-0.26534897,-9.91280746,-11.98335743,7.73800516,-4.24799061,-0.72638887,-12.56178379,0.60380465,0.12524548,0.72350224,2.20920563,-2.35176349,-1.61186767,2.69216800,-5.30253553,-9.23205280,-0.02968840,-6.83060122,1.07063460,0.38550636,0.53483919,1.45518589,-0.21265961,-1.66784549,18.77511024,0.00002135,-0.49708423,1.68488777,2.18197203,0.77926886,0.00,0.00,
98.32,44.78,13.00,0.65,15.71,70.00,6.50824881,2.38019037,6.14362240,4.24464273,4.81917620,8.34259987,0.00397119,15.83,-2.86357546,5.16049242,-2.42430425,-3.67072248,15.94390297,8.25716972,6.07744455,-0.52569598,3.24433899,5.67969131,0.02,-12.46513367,4.75062704,0.31677172,-8.15740395,12.87508965,16.16401672,7.88894367,0.57394856,-1.91824162,0.79788941,0.37198068,5.71251583,1.16156542,-0.41333920,3.74523568,15.83308315,19.85193253,7.83474874,-1.18607152,2.44534135,1.31616390,0.25160794,0.94211155,16.52138329,-0.52588826,-1.48804736,25.85805893,-3.11449885,9.27987766,2.22440577,2.01012897,0.91643357,0.33868825,0.78994805,-0.52460438,-1.31455243,25.88642693,0.00000071,-8.52455139,-8.97427273,-0.44972181,0.02490344,0.00,0.00,
98.32,44.78,9.00,0.58,15.71,61.00,1.54545701,-4.38159180,-0.69069201,-1.27176964,-1.19964910,0.63051283,0.42738941,14.34,-1.03967428,3.37725639,-4.23210144,-2.67345095,0.19785255,-0.23719777,5.85977459,-3.94854188,-0.33701038,0.07158331,0.79,-18.13810730,8.79424000,-11.54770660,-5.31691980,-11.16071987,-5.53574991,11.99872684,-0.83728874,-2.87805653,2.21242166,0.13727844,6.51857615,-0.10016616,-2.92263055,-4.90244246,7.87682724,7.78462458,-5.10191822,-12.81969833,0.72972345,0.14364018,0.70478434,4.34965992,2.03387427,-1.34094024,0.38651466,2.33674932,-4.38004208,10.10676384,-1.32673693,2.72674108,1.98103058,0.15965136,0.34727859,-0.94389111,-1.29116976,25.45429420,0.00000087,-22.26402473,-23.04303741,-0.77901310,0.08278596,2.08,5.44,
98.78,44.15,10.00,0.53,15.79,65.00,2.75666785,1.91599405,0.97746533,1.87217462,1.88057554,2.95574737,0.08593766,10.38,1.71748745,-0.71345925,6.51989079,-0.49995014,-0.46736318,-1.04693842,4.46751451,-1.31985784,1.08216548,1.42591619,0.23,-5.91163301,7.06733751,1.35184562,6.62191725,-2.61956573,-4.75150681,15.26757908,-1.12678373,0.15533885,0.01225162,0.91189093,5.34143353,1.55195940,4.53418589,-4.12153912,4.16693115,2.79920721,-6.25654507,-0.31188026,-1.03291643,0.54340994,0.46122856,8.86973572,-6.59999037,15.20338821,-0.41296342,0.51839429,0.86305910,7.71764946,-0.27967086,1.09342885,0.63092226,0.42724130,-0.39356813,-1.81982803,-1.42625988,33.52200699,0.00000002,-2.46954107,1.59254324,4.06208420,4.37738895,2.08,5.44,
99.47,44.25,11.00,0.52,14.56,73.00,4.34286308,1.19125760,2.57932186,3.20280838,2.82906270,7.64063311,0.00583056,9.71,1.86582971,1.18285322,2.34669852,0.69168723,0.79780102,0.12718825,5.56757641,-2.44760847,1.26650321,2.19089174,0.14,-4.49413967,9.42193508,-1.67131650,3.00556016,-4.80408382,-0.49229395,10.76286602,-0.94562382,-1.91556609,2.10684943,0.14701387,5.75645781,0.59383869,3.53116703,0.82686716,8.55592442,2.55108643,2.42207694,-2.41278625,-0.52328604,0.15831964,0.69080930,8.87915897,-0.44444323,9.50755024,3.04503679,4.35869503,2.65332794,8.74235916,-0.00742186,1.21607125,0.86523861,0.35254376,-1.25994754,-2.81935644,-1.55940890,46.32533264,0.00000000,-3.97013974,-5.61341953,-1.64327955,0.75206089,2.07,5.18,
100.22,43.50,10.00,0.53,14.53,67.00,5.19893694,0.72625649,3.70248485,3.41288900,3.26014185,11.88270283,0.00059445,8.97,0.67295855,-0.42468193,1.63439226,2.18355489,1.15001416,1.48784661,6.62041569,0.25168470,1.69702315,4.55228138,0.03,-8.33467579,4.59822321,-3.87309790,5.37136555,-6.11435175,2.11245012,11.99475670,0.82026857,-2.66701627,4.87415981,0.02753094,5.64456797,-0.14284497,7.08752489,0.81314540,10.48847389,5.40507460,2.17498851,-0.33187035,0.42807478,0.12492721,0.72383936,8.89613342,-0.40124381,6.36356497,6.18976784,4.55183315,1.63056099,11.13377953,4.68160295,1.80590439,2.23487139,0.13530297,-1.81574845,-3.42622304,-1.61047459,50.99254608,0.00000000,-1.39541221,-0.24525903,1.15015316,0.48359597,2.07,4.94,
100.22,43.38,10.00,0.53,14.72,61.00,2.18590164,0.80517906,0.75365758,2.07410455,1.45471072,2.68953204,0.10138034,8.42,-0.24426739,-2.31473207,3.22263527,-0.07090062,-1.49578702,-0.36868012,3.52650118,0.27934864,0.31676471,0.18423598,0.67,-4.63621044,2.55395460,0.32513398,2.60471225,-4.60994339,0.09990323,6.56512976,3.79264712,-1.27109802,1.21865261,0.26994100,4.57975674,-6.63911629,7.08720446,-0.23861347,3.56030536,-1.16646540,-0.03462998,-0.18468885,-1.36207175,1.44895279,0.22903476,2.11496091,-0.10129976,4.42440796,1.56033361,-0.33145699,3.07943296,6.84097385,0.17839575,0.16113837,0.02010177,0.88728718,-1.69007707,-3.25915813,-1.56908095,51.44835281,0.00000000,9.58852100,8.77197647,-0.81654501,0.31786865,2.06,4.64,
100.60,42.65,9.00,0.49,15.31,74.00,1.66579115,1.83130431,-0.74095380,2.06364942,1.20494783,1.96555245,0.16128666,8.16,1.31654847,-3.39522648,4.14059401,0.81793189,-1.41909945,-3.58628321,2.38779378,-0.64644641,-0.04802341,0.00453758,0.95,-0.40039641,5.41324472,5.26193094,6.23245621,0.09921169,-6.31056023,5.88002348,-2.52586460,-0.22443353,0.04108020,0.83943222,2.96411896,-7.22213507,-0.02358054,-3.54507661,5.60362768,-2.68966913,-1.17759323,1.20188427,-2.75037670,6.28142309,0.01238877,5.25661373,-4.98794842,9.15074158,3.62586737,-5.57611179,0.56761569,5.37309980,2.30125666,-0.27729523,0.06553134,0.79802046,-0.99710441,-2.49356461,-1.49646032,54.97690964,0.00000000,-0.41104299,0.72642142,1.13746440,0.70397282,2.06,4.64,
101.02,41.92,7.00,0.41,15.97,83.00,4.28441238,5.89735842,3.92096066,2.88046098,4.24579811,25.99808884,0.00000042,7.90,4.46850824,-0.46097180,8.70658684,2.45072436,-0.44627768,1.40365028,6.42640400,3.84483814,3.29918265,23.30030441,0.00,4.69723988,6.66018963,8.43424988,7.73636436,1.09713578,0.54297715,9.24273109,8.43755722,3.04376030,7.90763235,0.00503726,5.18760443,-4.34232616,8.65744686,4.53761244,4.30879259,-3.19776702,8.42695045,8.34806824,1.01315272,0.92573190,0.33625100,9.42268085,0.01885538,12.41985035,0.04923070,-1.80673277,10.98496723,5.62259388,-0.86504060,1.63048470,2.45346570,0.11764187,-0.37635034,-1.79277933,-1.41642904,55.91650391,0.00000000,7.87714720,8.41556549,0.53841794,0.17768012,2.13,4.50,
101.02,41.38,0.00,0.33,16.88,86.00,3.47656655,4.24829578,3.49006724,4.97397470,4.04722595,23.93503571,0.00000119,7.85,1.90346706,-2.74375486,6.98868036,1.01321065,-3.10204530,1.73811984,1.52952850,2.89896679,1.27827156,3.49803019,0.06,7.34590387,3.79409361,8.91423225,1.21198881,2.89743686,1.37977695,3.10014248,5.40831900,-0.70369130,0.42622334,0.51402636,4.05394650,-2.40832376,6.58595276,5.04781866,0.07718671,1.63830400,5.93529081,7.08628607,-1.55407715,2.15451312,0.14252538,3.02134895,-2.67605877,12.40958309,5.47610664,-4.61666155,10.02228260,2.31997967,3.55442142,-1.29820395,1.57993126,0.20911957,-0.48869574,-1.79251230,-1.30381656,44.18099976,0.00000000,6.73231840,5.19825840,-1.53406000,1.38485157,2.13,4.29,
102.08,41.38,4.00,0.26,15.67,96.00,5.40997076,3.38951635,5.28358221,7.09247017,5.29388475,50.65941620,0.00000000,7.06,-1.50433624,5.92774534,-1.56297517,1.41494131,0.26175946,2.34281754,3.46084857,-0.91238952,1.17855144,3.48129201,0.06,1.46124339,8.93155289,0.85602242,1.44363809,5.10680342,5.68386412,0.96648479,3.23378229,-3.70114708,14.61599922,0.00014152,5.29330635,9.51593685,4.33062983,6.41003704,3.14187622,4.96154213,9.98102760,-1.08341765,-1.75047219,3.40432286,0.06537721,-1.64742410,10.40029621,0.86947900,6.24790001,3.16350937,7.70733404,9.19949245,4.61972809,-1.77204204,3.53867817,0.06029847,-1.31532085,-2.51328826,-1.19796729,31.09013176,0.00000006,-13.75909710,-14.73165607,-0.97255826,0.38654104,0.00,0.00,
101.44,40.60,0.00,0.17,17.73,106.00,1.31204987,0.81107610,-0.52630061,0.07220475,0.41725752,0.25305012,0.61506616,7.87,-1.71339881,0.93042719,3.26613641,1.59169638,-2.11385775,1.81902409,1.77167761,-1.73037660,0.47766602,0.48255900,0.49,-1.23302472,1.92321384,2.79935956,1.52086413,-5.50649977,6.58634996,-1.25808811,0.80492210,0.52946693,0.24205124,0.62285690,-3.64667082,3.86367249,-0.48890343,0.22514288,0.84794962,-2.18078685,1.20083594,-3.97383213,-0.49514610,0.21599542,0.64222860,0.35671464,-2.43409896,7.02873898,3.32133150,-0.67691201,0.97202545,4.77166271,-1.50062203,1.28879642,1.48325145,0.22360807,-2.31967211,-3.50615454,-1.18648231,27.29511452,0.00000037,5.05752325,4.01999855,-1.03752482,0.65580702,0.00,0.00,
102.40,40.60,1.00,0.00,16.71,110.00,1.77659178,1.21450102,1.69832993,1.59319127,1.57065344,2.72625041,0.09908104,9.03,4.46817541,-1.70568395,0.14812735,1.68481278,-2.30881238,-0.77786607,2.01458120,2.63041615,0.76921880,0.95215195,0.33,4.46520376,0.19871810,-0.90031064,5.82892466,-4.82182217,2.17124391,-0.34512165,2.20523047,-0.43586552,0.12374290,0.72509806,6.49640942,1.24247158,5.15316677,-0.24182872,-2.72389913,-2.30173016,3.08306599,2.34089661,-0.12872985,0.01106827,0.91623755,5.79218864,-4.14131117,-0.79607230,1.92566884,1.81576765,-0.93723786,4.82914495,6.58634377,0.21192475,0.03043412,0.86155084,-2.98004580,-4.25979805,-1.27975214,31.83106613,0.00000005,-0.50757539,1.13424313,1.64181852,0.97523379,0.00,0.00,
96.20,44.67,19.00,0.00,19.42,78.00,3.49869490,8.14417934,14.34624386,4.29703474,7.57153845,6.68550730,0.00988575,27.79,2.66140699,9.12242699,2.22032213,6.76505280,13.36985397,5.80816126,-2.40666175,13.57379436,6.38929462,6.80762434,0.01,32.29691696,-2.91016006,17.52302933,-6.44593859,13.94109821,11.97093582,-17.26791191,15.59165192,3.79949021,1.00902295,0.31542595,5.26307440,15.13944244,14.57105350,28.30501556,-0.03880533,16.14447594,10.01082325,22.22788620,9.76231480,6.72626734,0.00966548,-23.46821785,18.17407990,-15.59479427,3.48329520,28.20597076,-2.27983284,2.45399356,9.82121468,-1.26601732,0.11705793,0.73233305,1.94701505,0.01493298,-1.93208206,4.41400814,0.03665055,18.04433632,11.15799236,-6.88634443,3.12068081,1.51,4.90,
97.00,44.67,21.00,0.00,18.05,77.00,-10.67844296,-12.69968414,-2.93512845,-12.71933079,-9.75814629,6.22540998,0.01278214,37.11,10.00771046,-6.77726364,-12.28407574,8.27857208,-3.75527906,-12.57484531,-16.71985054,12.40438366,-2.67758107,0.68175584,0.41,4.36636209,-39.57153320,-2.18185139,-10.66401577,-22.96319580,-26.60476303,-42.68643570,33.11679459,-0.15739979,0.00097110,0.97514737,4.16981602,7.81918240,-20.30053711,15.20339489,-14.81286049,-15.42815590,1.64721918,-6.02164364,9.25951195,3.39931798,0.06557502,8.15048218,-14.15074253,-30.13930702,4.26757145,1.46042192,-18.04223824,-30.46180534,-4.15487051,1.75732827,0.12384780,0.72498629,1.86561334,-0.04907459,-1.91468787,22.01309013,0.00000447,25.59509850,47.35115051,21.75605202,9.14991951,1.49,4.55,
98.32,44.78,19.00,0.77,15.71,57.00,2.13838840,1.67593455,-10.08574581,2.63113022,-0.91007322,0.05751340,0.81052813,36.02,4.66011620,-8.87063313,16.71746254,0.50263381,-27.94423485,-5.08842421,7.25177526,-15.15268612,-3.49049878,1.25416601,0.26,-18.42029953,23.96231651,-3.17037678,30.57820511,-23.58586311,-3.69948745,25.06966972,-20.93615341,-1.28077722,0.06888127,0.79303695,-4.67509556,-16.75684738,15.06309223,-31.63311577,1.52474201,-35.50884247,-6.22637987,-1.12971151,-12.88430977,7.06418610,0.00801328,45.02009201,-25.82125473,36.58329391,7.76292181,-50.75411606,23.92510796,9.88101673,-18.01336479,0.39517182,0.00714790,0.93264307,1.03624594,-0.75238544,-1.78863132,41.75801086,0.00000000,44.38001633,53.51817322,9.13815498,1.67712092,1.51,4.27,
98.78,44.15,18.00,0.73,15.79,43.00,-5.15889406,14.63966179,-2.96823549,5.45572424,2.99206400,0.60934657,0.43525179,36.37,17.24769783,-21.27952003,17.99211311,11.25015450,-13.38758469,-17.22628593,-14.74982643,10.55687904,-1.19954634,0.14682640,0.70,31.62617302,-0.35860339,52.43313980,43.33660889,2.27864575,-13.54833698,-23.34431267,7.46011591,8.06113338,2.72563887,0.09912194,7.43900871,-35.11143494,-2.08901906,6.93633890,-21.15619278,-42.52351379,7.55900526,49.96239471,-9.54166317,3.98192644,0.04631312,32.32873535,-25.93912315,13.52198792,-8.91387558,-13.63299656,6.68431902,-23.54681396,-11.64408779,-9.98776054,4.21738863,0.04032042,0.36961603,-1.40513206,-1.77474809,42.65925217,0.00000000,-3.48165274,-1.17961085,2.30204201,0.17537759,1.53,3.96,
98.78,44.15,15.00,0.70,15.79,56.00,12.88053989,12.63556957,11.23866367,12.12910366,12.22096920,33.87623978,0.00000001,19.92,11.02649975,3.84412813,17.58228874,5.31275892,3.81266403,6.70428371,0.79533172,1.35101509,6.30362129,12.85075188,0.00,21.37825203,27.57451248,14.79120159,4.29683161,17.30311012,8.04066372,8.75171852,0.89294678,0.71661472,0.06912585,0.79267821,11.36583614,1.90419483,26.20002174,17.01040459,6.85695267,6.21182156,8.27373695,11.70088196,-1.15616429,0.18431039,0.66780479,20.55877686,2.01366878,30.70984840,13.19186115,6.51759195,23.84947395,3.63886476,7.52696562,1.13794959,0.18227120,0.66953790,-0.35969546,-2.14688063,-1.78718519,49.75584412,0.00000000,18.30011559,12.73265457,-5.56746197,2.97759843,1.53,3.96,
99.34,43.50,17.00,0.71,15.82,54.00,-0.32142329,3.46454406,-6.29327393,-7.53207159,-2.67055631,1.16184771,0.28138919,23.51,14.02999306,-11.13861752,6.65163708,6.06316757,-5.14655733,-3.99080968,2.00836635,11.93635368,2.55169177,1.55938816,0.21,1.58692193,0.65219510,16.42553329,18.64250755,-13.68282127,-4.76480961,-0.08562900,2.74444675,10.50465298,10.68244457,0.00112547,6.69200516,-26.29971886,-8.15531540,-16.48302269,-0.98052633,-23.10583878,-6.01144457,23.34542084,0.83626854,0.07188484,0.78867771,26.71692085,-19.15718842,-1.43092692,5.57463360,-12.65182686,1.02974844,0.45704857,2.29721284,7.44673538,5.63329744,0.01784625,-1.05505848,-2.82241607,-1.76735747,58.65228653,0.00000000,31.83155251,23.46354485,-8.36800671,5.04728842,1.54,3.63,
100.22,43.38,17.00,0.73,14.72,45.00,5.84634686,5.24149036,1.91053951,9.39357567,5.59798813,5.99493217,0.01454863,21.70,-1.60611033,-11.44737053,14.37727737,-0.27120817,-5.36032534,2.72622705,1.97830796,-1.70083547,-0.16300467,0.00740600,0.93,-1.29372525,3.70414639,5.30486298,11.00410366,-1.74658871,6.87219858,22.70242119,-4.08925152,-4.16156149,1.95509195,0.16240781,-2.45529342,-13.68704796,24.27348137,-4.67605257,16.60574913,-2.09306622,-5.47381353,5.35362577,-7.27960825,6.28711224,0.01234937,14.12037373,-11.29072475,25.74954414,10.26371861,-13.89654541,16.20721245,4.64361620,6.53839827,-3.08374476,1.14550614,0.28479892,-1.56504297,-3.27836275,-1.71331978,59.42911911,0.00000000,0.31161848,-0.48554689,-0.79716533,0.05454901,0.00,0.00,
100.60,42.65,18.00,0.73,15.31,48.00,1.15975428,3.05900097,-6.65982294,1.02185369,-0.35480356,0.03727140,0.84695976,17.45,0.38793486,-10.90466785,2.54817128,-0.40643206,-1.81576610,-5.68952417,0.25606149,5.27405119,-1.29377139,0.71046931,0.40,-2.47702885,-1.27099109,15.76889706,11.72284412,2.43782067,-11.69224072,-0.18918955,5.51691532,1.78945184,0.56519759,0.45238394,1.24283218,-21.76029778,-0.02076478,-6.89500666,-9.74736309,-13.99503613,-2.46099854,0.89279169,-7.92319107,11.38182831,0.00077558,5.28982401,-9.03934002,-8.08089066,-3.12148166,-0.00887900,8.85921097,3.52081060,10.97308922,0.31928951,0.01856338,0.89165825,-1.64207995,-3.28254986,-1.64046991,59.57548523,0.00000000,-0.50159574,-1.92316890,-1.42157316,0.22731276,0.00,0.00,
100.60,42.65,14.00,0.68,15.31,46.00,7.87223864,2.72230744,7.60799265,5.19572353,5.84956551,19.63944244,0.00001058,12.53,6.55105019,5.76042271,1.83675635,0.61535078,1.10214698,7.56108904,0.68195659,4.62225485,3.59137845,10.47761440,0.00,2.79471207,3.93368530,-3.07373142,-1.06224859,6.95721436,6.38980770,0.47593611,6.87624693,-2.36353803,1.88346374,0.17030689,9.04826546,10.88946438,14.36073780,2.77678156,1.17001033,13.34144402,6.93851423,2.52089429,2.30737257,1.86136365,0.17283246,15.67262936,9.78687000,1.90746772,8.55304337,1.29526925,10.95171833,2.81065512,11.39156246,2.68880630,2.54523993,0.11100280,-1.24982297,-2.82530856,-1.57548559,63.30863190,0.00000000,0.61915618,-1.98643565,-2.60559177,1.74397647,0.00,0.00,
101.02,41.92,14.00,0.59,15.97,55.00,3.30246162,2.32215500,3.18936920,2.29523063,2.77730417,6.04797316,0.01412096,10.72,1.20982754,3.21867013,-3.21176958,1.82682562,4.25510979,2.31399989,1.16137338,3.60925460,1.79791141,3.65958214,0.06,5.86216164,1.68978310,0.51376379,-0.40192214,7.32810593,3.27586794,-0.18489675,1.20641136,0.10935117,0.00550997,0.94084567,0.45860344,2.55564833,-1.70876372,6.47960329,1.02610207,4.61890697,6.85826492,5.26272345,0.99937606,0.47313970,0.49173596,0.45497760,8.37895298,-3.95233250,1.94867456,6.96260214,2.90201950,0.26476485,7.33830404,0.90832305,0.39640155,0.52912452,-0.75107992,-2.22945929,-1.47837937,58.46899796,0.00000000,-3.12879157,-11.10624695,-7.97745514,19.83636665,2.05,4.27,
